<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.01.22	16:00:00	1.34773	1.34985	1.34768	1.34890	3741	0	10
2026.01.22	17:00:00	1.34887	1.34954	1.34729	1.34920	3541	0	10
2026.01.22	18:00:00	1.34918	1.35020	1.34899	1.34982	1949	0	10
2026.01.22	19:00:00	1.34981	1.34991	1.34853	1.34904	1861	0	10
2026.01.22	20:00:00	1.34901	1.35032	1.34878	1.34969	1795	0	10
2026.01.22	21:00:00	1.34966	1.35065	1.34953	1.35008	1722	0	10
2026.01.22	22:00:00	1.35003	1.35003	1.34915	1.34979	886	0	26
2026.01.22	23:00:00	1.34978	1.35082	1.34978	1.34990	831	0	10
2026.01.23	00:00:00	1.34990	1.35006	1.34944	1.34957	1365	0	10
2026.01.23	01:00:00	1.34959	1.35043	1.34952	1.34973	2104	0	10
2026.01.23	02:00:00	1.34971	1.34980	1.34910	1.34923	1719	0	10
2026.01.23	03:00:00	1.34922	1.34946	1.34880	1.34899	1838	0	10
2026.01.23	04:00:00	1.34899	1.34974	1.34891	1.34968	1160	0	10
2026.01.23	05:00:00	1.34967	1.35001	1.34949	1.34980	1261	0	10
2026.01.23	06:00:00	1.34976	1.34995	1.34826	1.34838	2370	0	10
2026.01.23	07:00:00	1.34839	1.35120	1.34837	1.34923	4956	0	10
2026.01.23	08:00:00	1.34924	1.35023	1.34817	1.35006	4495	0	10
2026.01.23	09:00:00	1.35010	1.35344	1.34980	1.35293	4318	0	10
2026.01.23	10:00:00	1.35293	1.35363	1.35220	1.35266	3055	0	10
2026.01.23	11:00:00	1.35267	1.35321	1.35135	1.35174	3795	0	10
2026.01.23	12:00:00	1.35177	1.35317	1.35171	1.35277	2627	0	10
2026.01.23	13:00:00	1.35276	1.35344	1.35237	1.35247	3012	0	10
2026.01.23	14:00:00	1.35244	1.35379	1.35201	1.35361	3191	0	10
2026.01.23	15:00:00	1.35357	1.35670	1.35344	1.35639	3376	0	10
2026.01.23	16:00:00	1.35639	1.35975	1.35604	1.35879	4508	0	10
2026.01.23	17:00:00	1.35880	1.36224	1.35857	1.36078	6242	0	10
2026.01.23	18:00:00	1.36077	1.36088	1.35917	1.36049	4491	0	10
2026.01.23	19:00:00	1.36049	1.36290	1.36045	1.36232	3527	0	10
2026.01.23	20:00:00	1.36229	1.36380	1.36210	1.36361	3415	0	10
2026.01.23	21:00:00	1.36362	1.36454	1.36321	1.36440	6206	0	10
2026.01.25	22:00:00	1.36589	1.36680	1.36529	1.36674	649	0	58
2026.01.25	23:00:00	1.36748	1.36798	1.36541	1.36636	3510	0	10
2026.01.26	00:00:00	1.36642	1.36671	1.36429	1.36668	4690	0	10
2026.01.26	01:00:00	1.36667	1.36740	1.36581	1.36608	4664	0	10
2026.01.26	02:00:00	1.36606	1.36793	1.36580	1.36690	3845	0	10
2026.01.26	03:00:00	1.36690	1.36690	1.36545	1.36596	2602	0	10
2026.01.26	04:00:00	1.36600	1.36674	1.36527	1.36595	2548	0	10
2026.01.26	05:00:00	1.36595	1.36694	1.36577	1.36663	2329	0	10
2026.01.26	06:00:00	1.36662	1.36681	1.36554	1.36561	2907	0	10
2026.01.26	07:00:00	1.36563	1.36758	1.36443	1.36464	4457	0	10
2026.01.26	08:00:00	1.36466	1.36677	1.36424	1.36616	5242	0	10
2026.01.26	09:00:00	1.36620	1.36767	1.36576	1.36718	4577	0	10
2026.01.26	10:00:00	1.36720	1.36752	1.36659	1.36701	3534	0	10
2026.01.26	11:00:00	1.36702	1.36731	1.36645	1.36658	3102	0	10
2026.01.26	12:00:00	1.36658	1.36722	1.36475	1.36530	3313	0	10
2026.01.26	13:00:00	1.36526	1.36614	1.36428	1.36610	3714	0	10
2026.01.26	14:00:00	1.36609	1.36912	1.36574	1.36907	4319	0	10
2026.01.26	15:00:00	1.36907	1.37126	1.36878	1.37071	4975	0	10
2026.01.26	16:00:00	1.37070	1.37129	1.36928	1.36961	4687	0	10
2026.01.26	17:00:00	1.36964	1.37038	1.36852	1.36875	3478	0	10
2026.01.26	18:00:00	1.36877	1.37011	1.36846	1.36881	3099	0	10
2026.01.26	19:00:00	1.36880	1.36887	1.36750	1.36821	3060	0	10
2026.01.26	20:00:00	1.36821	1.36858	1.36785	1.36803	2502	0	10
2026.01.26	21:00:00	1.36802	1.36865	1.36740	1.36781	1915	0	7
2026.01.26	22:00:00	1.36782	1.36782	1.36702	1.36735	955	0	24
2026.01.26	23:00:00	1.36746	1.36794	1.36734	1.36746	929	0	10
2026.01.27	00:00:00	1.36747	1.36814	1.36721	1.36728	1918	0	10
2026.01.27	01:00:00	1.36727	1.36824	1.36696	1.36795	2351	0	10
2026.01.27	02:00:00	1.36794	1.37002	1.36764	1.36950	2328	0	10
2026.01.27	03:00:00	1.36948	1.36950	1.36820	1.36830	2135	0	10
2026.01.27	04:00:00	1.36826	1.36882	1.36719	1.36744	1851	0	10
2026.01.27	05:00:00	1.36744	1.36814	1.36709	1.36779	1781	0	10
2026.01.27	06:00:00	1.36780	1.36899	1.36768	1.36813	2304	0	10
2026.01.27	07:00:00	1.36809	1.36897	1.36695	1.36738	3554	0	10
2026.01.27	08:00:00	1.36742	1.36770	1.36634	1.36742	3782	0	10
2026.01.27	09:00:00	1.36739	1.36996	1.36675	1.36985	4450	0	10
2026.01.27	10:00:00	1.36983	1.37029	1.36828	1.37024	4199	0	10
2026.01.27	11:00:00	1.37027	1.37119	1.37000	1.37102	2851	0	10
2026.01.27	12:00:00	1.37102	1.37410	1.37075	1.37401	5526	0	10
2026.01.27	13:00:00	1.37401	1.37484	1.37252	1.37347	5946	0	10
2026.01.27	14:00:00	1.37348	1.37760	1.37308	1.37696	6929	0	10
