<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.09.25	04:00:00	74.282	74.291	74.266	74.277	125	0	3
2025.09.25	05:00:00	74.277	74.328	74.277	74.322	137	0	3
2025.09.25	06:00:00	74.325	74.349	74.253	74.266	375	0	3
2025.09.25	07:00:00	74.270	74.423	74.266	74.418	584	0	3
2025.09.25	08:00:00	74.421	74.434	74.329	74.335	511	0	3
2025.09.25	09:00:00	74.332	74.368	74.297	74.348	346	0	3
2025.09.25	10:00:00	74.350	74.368	74.314	74.368	279	0	3
2025.09.25	11:00:00	74.371	74.526	74.358	74.505	451	0	3
2025.09.25	12:00:00	74.502	74.781	74.498	74.718	1316	0	3
2025.09.25	13:00:00	74.715	74.829	74.657	74.788	1233	0	3
2025.09.25	14:00:00	74.786	74.920	74.713	74.917	1028	0	3
2025.09.25	15:00:00	74.914	74.953	74.895	74.913	648	0	3
2025.09.25	16:00:00	74.916	74.984	74.865	74.966	383	0	3
2025.09.25	17:00:00	74.970	75.035	74.942	74.988	440	0	3
2025.09.25	18:00:00	74.985	75.053	74.972	74.995	377	0	3
2025.09.25	19:00:00	74.992	74.998	74.957	74.980	237	0	3
2025.09.25	20:00:00	74.980	74.981	74.921	74.941	160	0	3
2025.09.25	21:00:00	74.933	74.950	74.904	74.940	54	0	13
2025.09.28	21:00:00	74.589	74.626	74.588	74.588	52	0	20
2025.09.28	22:00:00	74.605	74.628	74.592	74.601	89	0	3
2025.09.28	23:00:00	74.601	74.606	74.563	74.584	114	0	3
2025.09.29	00:00:00	74.588	74.588	74.487	74.492	233	0	3
2025.09.29	01:00:00	74.495	74.535	74.468	74.478	254	0	3
2025.09.29	02:00:00	74.479	74.482	74.436	74.461	220	0	3
2025.09.29	03:00:00	74.458	74.464	74.434	74.447	142	0	3
2025.09.29	04:00:00	74.451	74.467	74.397	74.415	133	0	3
2025.09.29	05:00:00	74.416	74.433	74.386	74.394	229	0	3
2025.09.29	06:00:00	74.392	74.433	74.389	74.413	406	0	3
2025.09.29	07:00:00	74.415	74.421	74.349	74.368	390	0	3
2025.09.29	08:00:00	74.365	74.450	74.346	74.428	378	0	3
2025.09.29	09:00:00	74.425	74.457	74.389	74.451	329	0	3
2025.09.29	10:00:00	74.447	74.485	74.441	74.467	261	0	3
2025.09.29	11:00:00	74.464	74.487	74.361	74.361	342	0	3
2025.09.29	12:00:00	74.358	74.434	74.311	74.340	596	0	3
2025.09.29	13:00:00	74.337	74.415	74.337	74.412	668	0	3
